Target: SCD1

Observer: AC
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
05 Jan 2000 12:53:39.211    05 Jan 2000 13:05:34.884      715.67259736    
05 Jan 2000 14:39:44.352    05 Jan 2000 14:52:03.703      739.35150169    
05 Jan 2000 16:26:11.983    05 Jan 2000 16:38:31.672      739.68876695    
05 Jan 2000 18:12:38.710    05 Jan 2000 18:24:45.907      727.19694612    
05 Jan 2000 19:59:37.572    05 Jan 2000 20:09:53.298      615.72672621    
06 Jan 2000 10:23:15.918    06 Jan 2000 10:29:41.247      385.32850334    


Number of events : 33


Observer: TO
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:28:27.603    01 Jan 2000 12:40:22.301      714.69863111    
01 Jan 2000 14:16:03.938    01 Jan 2000 14:26:16.338      612.40017295    
01 Jan 2000 16:03:58.113    01 Jan 2000 16:12:50.379      532.26649538    
01 Jan 2000 17:50:38.649    01 Jan 2000 18:00:41.177      602.52840493    
01 Jan 2000 19:36:32.954    01 Jan 2000 19:48:23.143      710.18844950    
01 Jan 2000 21:22:56.028    01 Jan 2000 21:34:39.860      703.83207996    
01 Jan 2000 23:11:21.785    01 Jan 2000 23:18:46.085      444.30001918    
02 Jan 2000 09:55:39.765    02 Jan 2000 10:06:01.637      621.87194440    
02 Jan 2000 11:41:01.090    02 Jan 2000 11:53:07.953      726.86292529    
02 Jan 2000 13:28:05.970    02 Jan 2000 13:39:07.601      661.63073379    
02 Jan 2000 15:16:05.961    02 Jan 2000 15:25:15.920      549.95901565    
02 Jan 2000 17:03:21.158    02 Jan 2000 17:12:39.570      558.41202502    
02 Jan 2000 18:49:25.015    02 Jan 2000 19:00:38.352      673.33649345    
02 Jan 2000 20:35:27.721    02 Jan 2000 20:47:34.769      727.04716288    
02 Jan 2000 22:22:45.716    02 Jan 2000 22:32:44.051      598.33527018    
03 Jan 2000 09:09:28.048    03 Jan 2000 09:17:37.129      489.08132238    
03 Jan 2000 10:53:51.722    03 Jan 2000 11:05:42.997      711.27546646    
03 Jan 2000 12:40:18.176    03 Jan 2000 12:52:00.086      701.91032477    
03 Jan 2000 14:28:05.262    03 Jan 2000 14:37:55.600      590.33724916    
03 Jan 2000 16:15:50.509    03 Jan 2000 16:24:44.500      533.99141215    
03 Jan 2000 18:02:17.091    03 Jan 2000 18:12:42.223      625.13192502    
03 Jan 2000 19:48:11.301    03 Jan 2000 20:00:12.123      720.82192790    
03 Jan 2000 21:34:47.778    03 Jan 2000 21:46:09.343      681.56443614    
03 Jan 2000 23:24:03.581    03 Jan 2000 23:29:31.629      328.04801477    
04 Jan 2000 08:24:31.366    04 Jan 2000 08:27:48.102      196.73584165    
04 Jan 2000 10:07:01.524    04 Jan 2000 10:18:01.484      659.96035931    
04 Jan 2000 11:52:44.499    04 Jan 2000 12:04:48.911      724.41281882    
04 Jan 2000 13:40:04.650    04 Jan 2000 13:50:44.553      639.90308591    
04 Jan 2000 15:28:04.484    04 Jan 2000 15:37:02.997      538.51375643    
04 Jan 2000 17:15:03.864    04 Jan 2000 17:24:40.549      576.68460495    
04 Jan 2000 19:01:01.775    04 Jan 2000 19:12:33.683      691.90734141    
04 Jan 2000 20:47:12.158    04 Jan 2000 20:59:12.819      720.66161080    
04 Jan 2000 22:34:56.145    04 Jan 2000 22:43:56.769      540.62440367    
05 Jan 2000 09:20:35.177    05 Jan 2000 09:29:54.140      558.96350155    
05 Jan 2000 11:05:27.194    05 Jan 2000 11:17:29.380      722.18531066    
05 Jan 2000 12:52:11.642    05 Jan 2000 13:03:37.123      685.48079993    
05 Jan 2000 14:40:06.624    05 Jan 2000 14:49:36.753      570.12876706    
05 Jan 2000 16:27:39.692    05 Jan 2000 16:36:41.461      541.76966910    
05 Jan 2000 18:13:54.463    05 Jan 2000 18:24:42.106      647.64286489    
05 Jan 2000 19:59:51.047    05 Jan 2000 20:11:57.879      726.83238991    
05 Jan 2000 21:46:43.985    05 Jan 2000 21:57:34.463      650.47767683    
05 Jan 2000 23:37:48.752    05 Jan 2000 23:39:16.492      87.739680754    
06 Jan 2000 08:34:50.279    06 Jan 2000 08:40:58.276      367.99703082    
06 Jan 2000 10:18:28.017    06 Jan 2000 10:29:56.201      688.18430789    


Number of events : 44


