Target,Observer,Start Time (UTC),Stop Time (UTC),Duration (s),rev_time,day,coverage
CONASAT4,SP,2000-01-03 19:51:54.095,2000-01-03 20:00:33.994,519.89937684,37592.396,2000-01-03,0.0060173539
CONASAT4,SP,2000-01-04 07:36:41.358,2000-01-04 07:43:52.041,430.68253339,41767.364,2000-01-04,0.0049847515
CONASAT4,SP,2000-01-04 09:11:02.521,2000-01-04 09:18:07.741,425.22034119,5230.48,2000-01-04,0.0049215317
CONASAT4,SP,2000-01-04 19:44:30.068,2000-01-04 19:53:07.335,517.26663143,37582.327,2000-01-04,0.0059868823
CONASAT4,SP,2000-01-05 07:29:25.552,2000-01-05 07:36:14.983,409.43102549,41778.217,2000-01-05,0.004738785
CONASAT4,SP,2000-01-05 09:03:28.921,2000-01-05 09:10:52.543,443.62119975,5233.938,2000-01-05,0.0051345046
CONASAT4,SP,2000-01-05 19:37:06.707,2000-01-05 19:45:40.163,513.45648312,37574.164,2000-01-05,0.0059427834
CONASAT4,SP,2000-01-06 07:22:11.181,2000-01-06 07:28:36.358,385.17705796,41791.018,2000-01-06,0.0044580678
CONASAT4,SP,2000-01-06 08:55:56.241,2000-01-06 09:03:36.242,460.00141259,5239.883,2000-01-06,0.0053240904
CONASAT4,TO,2000-01-01 20:03:33.183,2000-01-01 20:11:56.127,502.94437866,0.0,2000-01-01,0.0058211155
CONASAT4,TO,2000-01-02 07:54:49.757,2000-01-02 08:02:42.585,472.82871993,42173.63,2000-01-02,0.0054725546
CONASAT4,TO,2000-01-02 09:30:29.043,2000-01-02 09:35:26.506,297.46278411,5266.458,2000-01-02,0.0034428563
CONASAT4,TO,2000-01-02 19:56:11.766,2000-01-02 20:04:27.179,495.41299569,37245.26,2000-01-02,0.0057339467
CONASAT4,TO,2000-01-03 07:47:32.335,2000-01-03 07:55:08.693,456.35840404,42185.156,2000-01-03,0.005281926
CONASAT4,TO,2000-01-03 09:22:45.694,2000-01-03 09:28:20.744,335.04992119,5257.001,2000-01-03,0.0038778926
CONASAT4,TO,2000-01-03 19:48:51.169,2000-01-03 19:56:57.499,486.32965882,37230.425,2000-01-03,0.0056288155
CONASAT4,TO,2000-01-04 07:40:16.076,2000-01-04 07:47:33.598,437.52254167,42198.577,2000-01-04,0.0050639183
CONASAT4,TO,2000-01-04 09:15:05.201,2000-01-04 09:21:11.996,366.79472675,5251.603,2000-01-04,0.0042453093
CONASAT4,TO,2000-01-04 19:41:31.440,2000-01-04 19:49:27.042,475.60234889,37219.444,2000-01-04,0.0055046568
CONASAT4,TO,2000-01-04 21:19:24.364,2000-01-04 21:20:15.461,51.097763353,5397.322,2000-01-04,0.0005914093
CONASAT4,TO,2000-01-05 07:33:01.152,2000-01-05 07:39:57.131,415.97837072,36765.691,2000-01-05,0.0048145645
CONASAT4,TO,2000-01-05 09:07:26.852,2000-01-05 09:14:00.979,394.12684879,5249.721,2000-01-05,0.0045616533
CONASAT4,TO,2000-01-05 19:34:12.639,2000-01-05 19:41:55.751,463.11255984,37211.66,2000-01-05,0.0053600991
CONASAT4,TO,2000-01-05 21:10:56.611,2000-01-05 21:13:51.613,175.00252562,5340.86,2000-01-05,0.0020254922
CONASAT4,TO,2000-01-06 07:25:47.801,2000-01-06 07:32:19.055,391.25398166,36716.188,2000-01-06,0.0045284026
CONASAT4,TO,2000-01-06 08:59:50.210,2000-01-06 09:06:48.136,417.92628248,5251.155,2000-01-06,0.0048371098
SCD1,AC,2000-01-01 12:23:14.479,2000-01-01 12:35:09.679,715.19932713,0.0,2000-01-01,0.00827777
SCD1,AC,2000-01-01 14:09:46.884,2000-01-01 14:21:23.199,696.31569986,5677.205,2000-01-01,0.0080592095
SCD1,AC,2000-01-01 15:57:38.540,2000-01-01 16:07:17.990,579.45027844,5775.341,2000-01-01,0.0067066004
SCD1,AC,2000-01-01 17:45:23.405,2000-01-01 17:54:10.093,526.68769844,5885.415,2000-01-01,0.0060959224
SCD1,AC,2000-01-01 19:31:46.605,2000-01-01 19:42:11.279,624.67324025,5856.512,2000-01-01,0.0072300144
SCD1,AC,2000-01-01 21:17:39.720,2000-01-01 21:29:40.959,721.23876612,5728.441,2000-01-01,0.0083476709
SCD1,AC,2000-01-01 23:04:17.636,2000-01-01 23:15:36.287,678.6508669,5676.677,2000-01-01,0.0078547554
SCD1,AC,2000-01-02 00:53:40.330,2000-01-02 00:58:53.359,313.02886438,5884.043,2000-01-02,0.0036230193
SCD1,AC,2000-01-02 09:53:23.350,2000-01-02 09:57:47.068,263.71739188,32069.991,2000-01-02,0.0030522846
SCD1,AC,2000-01-02 11:36:21.422,2000-01-02 11:47:30.805,669.38335374,5914.354,2000-01-02,0.0077474925
SCD1,AC,2000-01-02 13:22:10.865,2000-01-02 13:34:13.119,722.25449657,5680.06,2000-01-02,0.008359427
SCD1,AC,2000-01-02 15:09:36.408,2000-01-02 15:20:06.854,630.44564532,5723.289,2000-01-02,0.0072968246
SCD1,AC,2000-01-02 16:57:38.305,2000-01-02 17:06:26.811,528.50570809,5851.451,2000-01-02,0.0061169642
SCD1,AC,2000-01-02 18:44:34.613,2000-01-02 18:54:08.641,574.02744682,5887.802,2000-01-02,0.0066438362
SCD1,AC,2000-01-02 20:30:30.317,2000-01-02 20:42:02.940,692.62294744,5781.676,2000-01-02,0.0080164693
SCD1,AC,2000-01-02 22:16:41.122,2000-01-02 22:28:40.633,719.51138286,5678.182,2000-01-02,0.008327678
SCD1,AC,2000-01-03 00:04:28.424,2000-01-03 00:13:21.991,533.56716003,5747.791,2000-01-03,0.0061755458
SCD1,AC,2000-01-03 10:49:51.162,2000-01-03 10:59:27.669,576.50704355,38189.171,2000-01-03,0.0066725352
SCD1,AL,2000-01-01 12:32:21.075,2000-01-01 12:43:23.731,662.65590268,0.0,2000-01-01,0.0076696285
SCD1,AL,2000-01-01 14:20:26.319,2000-01-01 14:29:25.277,538.95744116,5822.588,2000-01-01,0.0062379333
SCD1,AL,2000-01-01 16:07:51.237,2000-01-01 16:16:43.739,532.5025875,5905.96,2000-01-01,0.0061632244
SCD1,AL,2000-01-01 17:53:56.058,2000-01-01 18:04:50.441,654.38321728,5832.319,2000-01-01,0.0075738798
SCD1,AL,2000-01-01 19:39:52.692,2000-01-01 19:52:00.081,727.38900591,5702.251,2000-01-01,0.0084188542
SCD1,AL,2000-01-01 21:26:55.628,2000-01-01 21:37:25.902,630.27462715,5695.547,2000-01-01,0.0072948452
SCD1,AL,2000-01-02 08:13:54.051,2000-01-02 08:21:43.231,469.1799288,38188.149,2000-01-02,0.0054303233
SCD1,AL,2000-01-02 09:58:10.933,2000-01-02 10:09:58.321,707.38767763,5787.702,2000-01-02,0.0081873574
SCD1,AL,2000-01-02 11:44:33.662,2000-01-02 11:56:17.168,703.50619911,5675.341,2000-01-02,0.0081424329
SCD1,AL,2000-01-02 13:32:22.254,2000-01-02 13:42:08.401,586.14697944,5765.086,2000-01-02,0.0067841086
SCD1,AL,2000-01-02 15:20:17.251,2000-01-02 15:28:49.347,512.09618258,5888.85,2000-01-02,0.0059270392
SCD1,AL,2000-01-02 17:06:48.813,2000-01-02 17:16:49.879,601.06641955,5879.466,2000-01-02,0.0069567873
SCD1,AL,2000-01-02 18:52:39.480,2000-01-02 19:04:31.844,712.36425085,5749.601,2000-01-02,0.0082449566
SCD1,AL,2000-01-02 20:39:05.634,2000-01-02 20:50:43.471,697.83632284,5673.79,2000-01-02,0.0080768093
SCD1,AL,2000-01-02 22:27:44.720,2000-01-02 22:34:39.666,414.94510334,5821.249,2000-01-02,0.0048026054
SCD1,AL,2000-01-03 07:29:21.812,2000-01-03 07:31:27.174,125.36169556,32082.146,2000-01-03,0.0014509456
SCD1,AL,2000-01-03 09:11:22.831,2000-01-03 09:22:14.367,651.53612009,5995.657,2000-01-03,0.0075409273
SCD1,AL,2000-01-03 10:57:01.192,2000-01-03 11:09:05.952,724.76061888,5686.825,2000-01-03,0.0083884331
SCD1,AM,2000-01-01 12:24:38.819,2000-01-01 12:36:09.491,690.67193867,0.0,2000-01-01,0.0079938882
SCD1,AM,2000-01-01 14:13:05.334,2000-01-01 14:21:10.321,484.9866513,5815.843,2000-01-01,0.0056132714
SCD1,AM,2000-01-01 19:35:52.137,2000-01-01 19:43:52.262,480.12522468,18881.816,2000-01-01,0.0055570049
SCD1,AM,2000-01-01 21:20:51.853,2000-01-01 21:32:21.601,689.74728284,5819.591,2000-01-01,0.0079831861
SCD1,AM,2000-01-01 23:07:04.725,2000-01-01 23:18:46.234,701.50898667,5683.124,2000-01-01,0.008119317
SCD1,AM,2000-01-02 00:55:26.797,2000-01-02 01:03:16.486,469.68936956,5800.563,2000-01-02,0.0054362196
SCD1,AM,2000-01-02 08:08:33.921,2000-01-02 08:11:40.507,186.58634619,25517.435,2000-01-02,0.0021595642
SCD1,AM,2000-01-02 09:51:27.783,2000-01-02 10:02:06.342,638.55899682,5987.276,2000-01-02,0.0073907291
SCD1,AM,2000-01-02 11:37:05.374,2000-01-02 11:49:03.634,718.2600016,5699.032,2000-01-02,0.0083131945
SCD1,AM,2000-01-02 13:24:37.888,2000-01-02 13:34:30.903,593.01494316,5734.254,2000-01-02,0.0068635989
SCD1,AM,2000-01-02 15:14:36.032,2000-01-02 15:18:50.666,254.63363979,6005.129,2000-01-02,0.0029471486
SCD1,AM,2000-01-02 18:49:24.837,2000-01-02 18:54:56.619,331.78224661,12634.171,2000-01-02,0.0038400723
SCD1,AM,2000-01-02 20:33:58.317,2000-01-02 20:44:26.529,628.21170174,5941.698,2000-01-02,0.0072709688
SCD1,AM,2000-01-02 22:19:37.487,2000-01-02 22:31:38.778,721.29090921,5710.958,2000-01-02,0.0083482744
SCD1,AM,2000-01-03 00:06:55.455,2000-01-03 00:16:58.469,603.01359486,5716.677,2000-01-03,0.006979324
SCD1,AM,2000-01-03 09:04:59.330,2000-01-03 09:13:49.934,530.6040946,31680.861,2000-01-03,0.0061412511
SCD1,AM,2000-01-03 10:49:50.736,2000-01-03 11:01:43.274,712.53792944,5760.802,2000-01-03,0.0082469668
SCD1,AP,2000-01-01 12:27:43.648,2000-01-01 12:37:14.235,570.58664592,0.0,2000-01-01,0.0066040121
SCD1,AP,2000-01-01 19:38:51.838,2000-01-01 19:46:47.720,475.8824963,25297.603,2000-01-01,0.0055078993
SCD1,AP,2000-01-01 21:23:37.351,2000-01-01 21:35:13.582,696.23044365,5809.631,2000-01-01,0.0080582227
SCD1,AP,2000-01-01 23:09:59.052,2000-01-01 23:21:26.847,687.7951246,5685.47,2000-01-01,0.0079605917
SCD1,AP,2000-01-02 00:58:35.363,2000-01-02 01:05:58.499,443.13626632,5828.516,2000-01-02,0.005128892
SCD1,AP,2000-01-02 08:07:47.501,2000-01-02 08:16:51.237,543.73623332,25309.002,2000-01-02,0.0062932434
SCD1,AP,2000-01-02 09:52:49.726,2000-01-02 10:04:40.374,710.64781226,5758.489,2000-01-02,0.0082250904
SCD1,AP,2000-01-02 11:39:35.338,2000-01-02 11:50:32.926,657.58771766,5694.964,2000-01-02,0.007610969
SCD1,AP,2000-01-02 13:28:58.317,2000-01-02 13:34:43.466,345.14929026,5905.391,2000-01-02,0.0039947835
SCD1,AP,2000-01-02 18:52:54.858,2000-01-02 18:57:29.380,274.5219928,19091.392,2000-01-02,0.0031773379
SCD1,AP,2000-01-02 20:36:45.258,2000-01-02 20:47:23.130,637.8713503,5955.878,2000-01-02,0.0073827703
SCD1,AP,2000-01-02 22:22:26.638,2000-01-02 22:34:23.269,716.63050493,5703.508,2000-01-02,0.0082943345
SCD1,AP,2000-01-03 00:09:59.012,2000-01-03 00:19:37.302,578.29059635,5735.743,2000-01-03,0.0066931782
SCD1,AP,2000-01-03 07:21:34.358,2000-01-03 07:28:02.812,388.45404179,25317.056,2000-01-03,0.0044959959
SCD1,AP,2000-01-03 09:05:50.851,2000-01-03 09:17:02.193,671.34212939,5868.039,2000-01-03,0.0077701635
SCD1,AP,2000-01-03 10:51:51.544,2000-01-03 11:03:36.558,705.01459813,5689.351,2000-01-03,0.0081598912
SCD1,BA,2000-01-01 12:31:27.954,2000-01-01 12:43:20.514,712.55983198,0.0,2000-01-01,0.0082472203
SCD1,BA,2000-01-01 14:18:55.003,2000-01-01 14:29:32.416,637.41326903,5734.489,2000-01-01,0.0073774684
SCD1,BA,2000-01-01 16:06:10.970,2000-01-01 16:16:32.367,621.3964186,5798.554,2000-01-01,0.0071920882
SCD1,BA,2000-01-01 17:52:32.557,2000-01-01 18:04:05.447,692.88981288,5760.19,2000-01-01,0.008019558
SCD1,BA,2000-01-01 19:38:44.126,2000-01-01 19:50:52.439,728.3139022,5678.679,2000-01-01,0.0084295591
SCD1,BA,2000-01-01 21:26:02.358,2000-01-01 21:35:57.176,594.81750486,5709.919,2000-01-01,0.0068844619
SCD1,BA,2000-01-02 08:16:01.858,2000-01-02 08:19:00.966,179.10833278,38404.682,2000-01-02,0.0020730131
SCD1,BA,2000-01-02 09:58:17.525,2000-01-02 10:09:17.502,659.97756841,5956.559,2000-01-02,0.0076386293
SCD1,BA,2000-01-02 11:43:57.445,2000-01-02 11:56:05.933,728.48810161,5679.943,2000-01-02,0.0084315753
SCD1,BA,2000-01-02 13:31:04.983,2000-01-02 13:42:13.546,668.56219231,5699.05,2000-01-02,0.0077379883
SCD1,BA,2000-01-02 15:18:35.579,2000-01-02 15:28:49.686,614.10624742,5782.033,2000-01-02,0.0071077112
SCD1,BA,2000-01-02 17:05:17.862,2000-01-02 17:16:17.754,659.89194004,5788.176,2000-01-02,0.0076376382
SCD1,BA,2000-01-02 18:51:25.417,2000-01-02 19:03:32.220,726.80223172,5707.663,2000-01-02,0.0084120629
SCD1,BA,2000-01-02 20:38:04.924,2000-01-02 20:49:24.687,679.76242545,5672.704,2000-01-02,0.0078676207
SCD1,BA,2000-01-02 22:27:23.518,2000-01-02 22:32:34.572,311.05423499,5878.831,2000-01-02,0.0036001648
SCD1,BA,2000-01-03 09:11:52.987,2000-01-03 09:21:11.643,558.65608456,38358.415,2000-01-03,0.0064659269
SCD1,BA,2000-01-03 10:56:41.727,2000-01-03 11:08:44.884,723.15730801,5730.084,2000-01-03,0.0083698763
SCD1,CE,2000-01-01 12:31:56.529,2000-01-01 12:41:02.767,546.23756883,0.0,2000-01-01,0.0063221941
SCD1,CE,2000-01-01 14:22:11.885,2000-01-01 14:25:24.966,193.08067829,6069.118,2000-01-01,0.0022347301
SCD1,CE,2000-01-01 17:55:14.116,2000-01-01 18:02:57.390,463.27399404,12589.15,2000-01-01,0.0053619675
SCD1,CE,2000-01-01 19:40:14.420,2000-01-01 19:51:34.891,680.47048148,5837.03,2000-01-01,0.0078758158
SCD1,CE,2000-01-01 21:26:20.011,2000-01-01 21:38:09.512,709.50125623,5685.12,2000-01-01,0.0082118201
SCD1,CE,2000-01-01 23:14:25.974,2000-01-01 23:22:49.953,503.97979945,5776.462,2000-01-01,0.0058330995
SCD1,CE,2000-01-02 08:11:17.549,2000-01-02 08:21:12.733,595.18403815,31707.596,2000-01-02,0.0068887041
SCD1,CE,2000-01-02 09:56:33.413,2000-01-02 10:08:33.844,720.43085491,5720.68,2000-01-02,0.0083383201
SCD1,CE,2000-01-02 11:43:41.873,2000-01-02 11:54:16.525,634.65159024,5708.029,2000-01-02,0.0073455045
SCD1,CE,2000-01-02 13:32:58.362,2000-01-02 13:39:02.293,363.93077471,5921.837,2000-01-02,0.0042121617
SCD1,CE,2000-01-02 17:08:41.727,2000-01-02 17:14:03.312,321.58545678,12579.434,2000-01-02,0.0037220539
SCD1,CE,2000-01-02 18:53:21.829,2000-01-02 19:03:35.704,613.87548933,5958.517,2000-01-02,0.0071050404
SCD1,CE,2000-01-02 20:38:56.570,2000-01-02 20:50:58.155,721.58513004,5720.866,2000-01-02,0.0083516797
SCD1,CE,2000-01-02 22:26:02.846,2000-01-02 22:36:27.161,624.31489786,5704.691,2000-01-02,0.0072258669
SCD1,CE,2000-01-03 07:25:03.212,2000-01-03 07:32:38.096,454.88396336,31716.051,2000-01-03,0.0052648607
SCD1,CE,2000-01-03 09:09:27.202,2000-01-03 09:21:05.571,698.36916105,5809.106,2000-01-03,0.0080829764
SCD1,CE,2000-01-03 10:55:48.691,2000-01-03 11:07:21.211,692.52000845,5683.12,2000-01-03,0.0080152779
SCD1,ES,2000-01-01 12:31:32.378,2000-01-01 12:43:40.859,728.48170454,0.0,2000-01-01,0.0084315012
SCD1,ES,2000-01-01 14:17:55.924,2000-01-01 14:30:07.220,731.29655016,5655.065,2000-01-01,0.0084640804
SCD1,ES,2000-01-01 16:04:37.948,2000-01-01 16:16:44.001,726.05310646,5670.728,2000-01-01,0.0084033924
SCD1,ES,2000-01-01 17:51:05.779,2000-01-01 18:03:22.817,737.0380172,5661.778,2000-01-01,0.0085305326
SCD1,ES,2000-01-01 19:37:44.506,2000-01-01 19:49:10.908,686.40244142,5661.689,2000-01-01,0.0079444727
SCD1,ES,2000-01-01 21:26:17.025,2000-01-01 21:32:40.746,383.7211921,5826.117,2000-01-01,0.0044412175
SCD1,ES,2000-01-02 10:00:28.123,2000-01-02 10:08:12.099,463.97593149,44867.377,2000-01-02,0.0053700918
SCD1,ES,2000-01-02 11:44:30.813,2000-01-02 11:56:12.549,701.73603765,5778.714,2000-01-02,0.0081219449
SCD1,ES,2000-01-02 13:30:30.032,2000-01-02 13:42:46.028,735.99615565,5657.483,2000-01-02,0.008518474
SCD1,ES,2000-01-02 15:17:11.006,2000-01-02 15:29:16.032,725.02605604,5664.978,2000-01-02,0.0083915053
SCD1,ES,2000-01-02 17:03:45.021,2000-01-02 17:15:58.831,733.80966863,5668.989,2000-01-02,0.0084931675
SCD1,ES,2000-01-02 18:50:12.650,2000-01-02 19:02:15.026,722.3760239,5653.819,2000-01-02,0.0083608336
SCD1,ES,2000-01-02 20:37:35.032,2000-01-02 20:47:00.313,565.28106026,5720.006,2000-01-02,0.0065426049
SCD1,ES,2000-01-03 09:16:42.405,2000-01-03 09:17:32.968,50.562887394,44982.092,2000-01-03,0.0005852186
SCD1,ES,2000-01-03 10:57:46.997,2000-01-03 11:08:31.893,644.89564332,6014.029,2000-01-03,0.0074640699
SCD1,GO,2000-01-01 12:28:49.523,2000-01-01 12:40:57.009,727.48572542,0.0,2000-01-01,0.0084199737
SCD1,GO,2000-01-01 14:15:22.692,2000-01-01 14:27:18.265,715.57253724,5665.683,2000-01-01,0.0082820896
SCD1,GO,2000-01-01 16:02:27.035,2000-01-01 16:13:52.535,685.50016244,5708.77,2000-01-01,0.0079340297
SCD1,GO,2000-01-01 17:49:06.414,2000-01-01 18:00:55.984,709.57004232,5713.879,2000-01-01,0.0082126162
SCD1,GO,2000-01-01 19:35:26.099,2000-01-01 19:47:38.767,732.66775953,5670.115,2000-01-01,0.0084799509
SCD1,GO,2000-01-01 21:22:27.533,2000-01-01 21:32:57.511,629.97773647,5688.766,2000-01-01,0.007291409
SCD1,GO,2000-01-02 09:57:58.113,2000-01-02 10:05:04.332,426.21873587,44700.602,2000-01-02,0.0049330872
SCD1,GO,2000-01-02 11:41:48.504,2000-01-02 11:53:27.128,698.62397101,5804.172,2000-01-02,0.0080859256
SCD1,GO,2000-01-02 13:27:50.783,2000-01-02 13:40:00.166,729.38301918,5663.655,2000-01-02,0.0084419331
SCD1,GO,2000-01-02 15:14:50.619,2000-01-02 15:26:23.521,692.90198497,5690.453,2000-01-02,0.0080196989
SCD1,GO,2000-01-02 17:01:43.896,2000-01-02 17:13:17.884,693.987579,5720.375,2000-01-02,0.0080322636
SCD1,GO,2000-01-02 18:48:06.585,2000-01-02 19:00:17.336,730.75160428,5688.701,2000-01-02,0.0084577732
SCD1,GO,2000-01-02 20:34:40.724,2000-01-02 20:46:17.588,696.86381944,5663.388,2000-01-02,0.0080655535
SCD1,GO,2000-01-02 22:23:09.388,2000-01-02 22:30:02.457,413.06805314,5811.8,2000-01-02,0.0047808802
SCD1,GO,2000-01-03 10:55:07.232,2000-01-03 11:05:41.604,634.37240749,44704.775,2000-01-03,0.0073422732
SCD1,MA,2000-01-01 12:30:04.477,2000-01-01 12:39:25.814,561.33636385,0.0,2000-01-01,0.0064969487
SCD1,MA,2000-01-01 14:21:04.820,2000-01-01 14:22:51.992,107.17261636,6099.006,2000-01-01,0.0012404238
SCD1,MA,2000-01-01 17:55:05.149,2000-01-01 17:59:58.738,293.58974638,12733.157,2000-01-01,0.0033980295
SCD1,MA,2000-01-01 19:39:22.359,2000-01-01 19:49:44.352,621.99372821,5963.621,2000-01-01,0.0071990015
SCD1,MA,2000-01-01 21:24:58.334,2000-01-01 21:36:58.968,720.63366511,5713.982,2000-01-01,0.0083406674
SCD1,MA,2000-01-01 23:12:14.611,2000-01-01 23:22:21.203,606.59230269,5715.643,2000-01-01,0.0070207442
SCD1,MA,2000-01-02 08:09:51.003,2000-01-02 08:19:16.901,565.89855119,31649.8,2000-01-02,0.0065497517
SCD1,MA,2000-01-02 09:54:56.835,2000-01-02 10:06:53.576,716.7406444,5739.934,2000-01-02,0.0082956093
SCD1,MA,2000-01-02 11:41:53.163,2000-01-02 11:52:41.485,648.32192949,5699.587,2000-01-02,0.007503726
SCD1,MA,2000-01-02 13:31:10.896,2000-01-02 13:37:13.111,362.21487361,5909.411,2000-01-02,0.0041923018
SCD1,MA,2000-01-02 18:52:42.222,2000-01-02 19:01:23.815,521.59296804,18929.111,2000-01-02,0.0060369556
SCD1,MA,2000-01-02 20:37:47.804,2000-01-02 20:49:32.586,704.78217256,5783.989,2000-01-02,0.0081572011
SCD1,MA,2000-01-02 22:24:16.795,2000-01-02 22:35:38.587,681.7926806,5684.209,2000-01-02,0.007891119
SCD1,MA,2000-01-03 00:13:12.959,2000-01-03 00:19:46.927,393.96855624,5854.372,2000-01-03,0.0045598213
SCD1,MA,2000-01-03 07:23:41.320,2000-01-03 07:30:31.897,410.57788358,25434.393,2000-01-03,0.0047520588
SCD1,MA,2000-01-03 09:07:55.091,2000-01-03 09:19:20.158,685.06727465,5843.194,2000-01-03,0.0079290194
SCD1,MA,2000-01-03 10:54:04.830,2000-01-03 11:05:45.439,700.60868195,5684.672,2000-01-03,0.0081088968
SCD1,MG,2000-01-01 12:30:35.730,2000-01-01 12:42:39.529,723.79980634,0.0,2000-01-01,0.0083773126
SCD1,MG,2000-01-01 14:16:54.926,2000-01-01 14:29:06.482,731.55649833,5655.397,2000-01-01,0.0084670891
SCD1,MG,2000-01-01 16:03:39.498,2000-01-01 16:15:41.633,722.13462509,5673.016,2000-01-01,0.0083580396
SCD1,MG,2000-01-01 17:50:09.585,2000-01-01 18:02:25.270,735.68522204,5667.952,2000-01-01,0.0085148753
SCD1,MG,2000-01-01 19:36:41.852,2000-01-01 19:48:27.782,705.92928117,5656.582,2000-01-01,0.0081704778
SCD1,MG,2000-01-01 21:24:37.973,2000-01-01 21:32:36.342,478.36886005,5770.191,2000-01-01,0.0055366766
SCD1,MG,2000-01-02 10:00:00.029,2000-01-02 10:06:43.307,403.27753971,44843.687,2000-01-02,0.0046675641
SCD1,MG,2000-01-02 11:43:38.307,2000-01-02 11:55:08.513,690.20656074,5815.0,2000-01-02,0.0079885019
SCD1,MG,2000-01-02 13:29:29.824,2000-01-02 13:41:45.791,735.96678923,5661.311,2000-01-02,0.0085181341
SCD1,MG,2000-01-02 15:16:11.005,2000-01-02 15:28:14.000,722.9948092,5665.214,2000-01-02,0.0083679955
SCD1,MG,2000-01-02 17:02:48.543,2000-01-02 17:14:58.175,729.63204437,5674.543,2000-01-02,0.0084448153
SCD1,MG,2000-01-02 18:49:14.184,2000-01-02 19:01:24.808,730.62375281,5656.009,2000-01-02,0.0084562934
SCD1,MG,2000-01-02 20:36:19.301,2000-01-02 20:46:32.673,613.37216087,5694.493,2000-01-02,0.0070992148
SCD1,MG,2000-01-03 10:57:00.455,2000-01-03 11:07:22.602,622.14723554,51027.782,2000-01-03,0.0072007782
SCD1,MS,2000-01-01 12:28:14.896,2000-01-01 12:39:36.423,681.52726135,0.0,2000-01-01,0.007888047
SCD1,MS,2000-01-01 14:14:00.086,2000-01-01 14:26:16.519,736.43298534,5663.663,2000-01-01,0.0085235299
SCD1,MS,2000-01-01 16:00:37.289,2000-01-01 16:12:44.341,727.05159826,5660.77,2000-01-01,0.0084149491
SCD1,MS,2000-01-01 17:47:13.646,2000-01-01 17:59:25.850,732.20399092,5669.305,2000-01-01,0.0084745832
SCD1,MS,2000-01-01 19:33:39.958,2000-01-01 19:45:49.286,729.32739625,5654.108,2000-01-01,0.0084412893
SCD1,MS,2000-01-01 21:20:46.749,2000-01-01 21:30:53.728,606.97902138,5697.463,2000-01-01,0.0070252202
SCD1,MS,2000-01-02 11:41:40.861,2000-01-02 11:51:47.679,606.81764439,51047.133,2000-01-02,0.0070233524
SCD1,MS,2000-01-02 13:26:45.533,2000-01-02 13:38:54.201,728.66842024,5697.854,2000-01-02,0.0084336623
SCD1,MS,2000-01-02 15:13:08.893,2000-01-02 15:25:20.658,731.76578701,5654.692,2000-01-02,0.0084695114
SCD1,MS,2000-01-02 16:59:50.094,2000-01-02 17:11:57.345,727.25092422,5669.436,2000-01-02,0.0084172561
SCD1,MS,2000-01-02 18:46:17.661,2000-01-02 18:58:34.737,737.07577663,5660.316,2000-01-02,0.0085309696
SCD1,MS,2000-01-02 20:32:57.827,2000-01-02 20:44:19.830,682.00283807,5663.09,2000-01-02,0.0078935514
SCD1,MS,2000-01-02 22:21:38.720,2000-01-02 22:27:40.755,362.03456348,5838.89,2000-01-02,0.0041902149
SCD1,MS,2000-01-03 10:55:39.544,2000-01-03 11:03:27.469,467.9253072,44878.789,2000-01-03,0.0054158022
SCD1,MT,2000-01-01 12:26:59.435,2000-01-01 12:38:58.240,718.80498991,0.0,2000-01-01,0.0083195022
SCD1,MT,2000-01-01 14:13:23.563,2000-01-01 14:25:21.051,717.48764422,5665.323,2000-01-01,0.0083042551
SCD1,MT,2000-01-01 16:00:35.218,2000-01-01 16:11:46.537,671.3186609,5714.167,2000-01-01,0.0077698919
SCD1,MT,2000-01-01 17:47:27.529,2000-01-01 17:58:50.346,682.81709229,5740.992,2000-01-01,0.0079029756
SCD1,MT,2000-01-01 19:33:45.892,2000-01-01 19:45:55.132,729.24077053,5695.546,2000-01-01,0.0084402867
SCD1,MT,2000-01-01 21:20:21.275,2000-01-01 21:31:53.428,692.15210471,5666.143,2000-01-01,0.0080110197
SCD1,MT,2000-01-01 23:09:04.307,2000-01-01 23:15:28.065,383.75827542,5830.879,2000-01-01,0.0044416467
SCD1,MT,2000-01-02 09:57:04.775,2000-01-02 10:02:04.243,299.46802809,38496.71,2000-01-02,0.0034660651
SCD1,MT,2000-01-02 11:40:05.932,2000-01-02 11:51:22.377,676.44493282,5881.689,2000-01-02,0.0078292238
SCD1,MT,2000-01-02 13:25:53.564,2000-01-02 13:38:04.193,730.6286996,5671.187,2000-01-02,0.0084563507
SCD1,MT,2000-01-02 15:12:53.942,2000-01-02 15:24:21.394,687.45219244,5689.749,2000-01-02,0.0079566226
SCD1,MT,2000-01-02 17:00:00.602,2000-01-02 17:11:09.562,668.95978306,5739.208,2000-01-02,0.0077425901
SCD1,MT,2000-01-02 18:46:29.296,2000-01-02 18:58:22.431,713.13536352,5719.734,2000-01-02,0.0082538815
SCD1,MT,2000-01-02 20:32:49.230,2000-01-02 20:44:54.880,725.65029451,5666.799,2000-01-02,0.0083987303
SCD1,MT,2000-01-02 22:20:16.346,2000-01-02 22:29:45.349,569.00318979,5721.466,2000-01-02,0.0065856851
